Company Name,Year_t,from_label,to_label
S T S Manufacturing Pvt. Ltd.,2019,Healthy,Healthy
S T S Manufacturing Pvt. Ltd.,2020,Healthy,Healthy
S T S Manufacturing Pvt. Ltd.,2021,Healthy,Healthy
S T S Manufacturing Pvt. Ltd.,2022,Healthy,Healthy
S T T Global Data Centres India Pvt. Ltd.,2018,Healthy,Healthy
S T T Global Data Centres India Pvt. Ltd.,2019,Healthy,Healthy
S T T Global Data Centres India Pvt. Ltd.,2020,Healthy,Healthy
S T T Global Data Centres India Pvt. Ltd.,2021,Healthy,Healthy
S T T Global Data Centres India Pvt. Ltd.,2022,Healthy,Healthy
S Tech Info Pvt. Ltd.,2021,Acct_Distress,Healthy
S Tech Info Pvt. Ltd.,2022,Healthy,Healthy
S U Toll Road Pvt. Ltd.,2018,Acct_Distress,Acct_Distress
S U Toll Road Pvt. Ltd.,2019,Acct_Distress,Acct_Distress
S U Toll Road Pvt. Ltd.,2020,Acct_Distress,Acct_Distress
S U Toll Road Pvt. Ltd.,2021,Acct_Distress,Healthy
S U Toll Road Pvt. Ltd.,2022,Healthy,Healthy
S V A India Ltd.,2021,Acct_Distress,Acct_Distress
S V E Drilling Tools Pvt. Ltd.,2018,Healthy,Healthy
S V E Drilling Tools Pvt. Ltd.,2019,Healthy,Healthy
S V Media Pvt. Ltd.,2018,Healthy,Healthy
S V Mega Ltd.,2018,Healthy,Healthy
S V Mega Ltd.,2019,Healthy,Healthy
S V Mega Ltd.,2020,Healthy,Healthy
S V Mega Ltd.,2021,Healthy,Healthy
S V Mega Ltd.,2022,Healthy,Healthy
S V P Industries Ltd.,2021,Healthy,Healthy
S V Plastochem Pvt. Ltd.,2018,Healthy,Healthy
S V Plastochem Pvt. Ltd.,2022,Healthy,Healthy
S V Rangaswamy & Co. Pvt. Ltd.,2019,Acct_Distress,Acct_Distress
S V Rangaswamy & Co. Pvt. Ltd.,2020,Acct_Distress,Acct_Distress
S V Rangaswamy & Co. Pvt. Ltd.,2021,Acct_Distress,Acct_Distress
S V Rangaswamy & Co. Pvt. Ltd.,2022,Acct_Distress,Full_Distress
S Vinodkumar Diamonds Pvt. Ltd.,2018,Healthy,Healthy
S Vinodkumar Diamonds Pvt. Ltd.,2019,Healthy,Cash_Distress
S Vinodkumar Diamonds Pvt. Ltd.,2020,Cash_Distress,Healthy
S Vinodkumar Diamonds Pvt. Ltd.,2021,Healthy,Healthy
S Vinodkumar Diamonds Pvt. Ltd.,2022,Healthy,Healthy
S W A L Corporation Ltd.,2018,Healthy,Healthy
S W A L Corporation Ltd.,2019,Healthy,Healthy
S W A L Corporation Ltd.,2020,Healthy,Healthy
S W A L Corporation Ltd.,2021,Healthy,Cash_Distress
S W A L Corporation Ltd.,2022,Cash_Distress,Acct_Distress
S W Metaform Pvt. Ltd.,2018,Healthy,Healthy
S W Metaform Pvt. Ltd.,2019,Healthy,Healthy
S W Metaform Pvt. Ltd.,2020,Healthy,Healthy
S W Metaform Pvt. Ltd.,2021,Healthy,Healthy
S W Metaform Pvt. Ltd.,2022,Healthy,Healthy
S2 Infotech Intl. Ltd.,2020,Healthy,Healthy
S2 Infotech Intl. Ltd.,2021,Healthy,Healthy
S2 Infotech Intl. Ltd.,2022,Healthy,Healthy
Saahaj Milk Producer Co. Ltd.,2018,Healthy,Healthy
Saahaj Milk Producer Co. Ltd.,2019,Healthy,Healthy
Saahaj Milk Producer Co. Ltd.,2020,Healthy,Cash_Distress
Saahaj Milk Producer Co. Ltd.,2021,Cash_Distress,Acct_Distress
Saahaj Milk Producer Co. Ltd.,2022,Acct_Distress,Healthy
Saakshi Medtech & Panels Ltd.,2022,Healthy,Healthy
Saanika Industries Pvt. Ltd.,2018,Healthy,Healthy
Saanika Industries Pvt. Ltd.,2019,Healthy,Healthy
Saanika Industries Pvt. Ltd.,2020,Healthy,Healthy
Saanika Industries Pvt. Ltd.,2021,Healthy,Healthy
Saanika Industries Pvt. Ltd.,2022,Healthy,Healthy
Saarloha Advanced Materials Pvt. Ltd.,2018,Healthy,Healthy
Saarloha Advanced Materials Pvt. Ltd.,2019,Healthy,Healthy
Saarloha Advanced Materials Pvt. Ltd.,2020,Healthy,Healthy
Saarloha Advanced Materials Pvt. Ltd.,2021,Healthy,Healthy
Saarloha Advanced Materials Pvt. Ltd.,2022,Healthy,Healthy
Saastha Ware Housing Pvt. Ltd.,2018,Cash_Distress,Healthy
Saastha Ware Housing Pvt. Ltd.,2022,Healthy,Healthy
Saatchi & Saatchi Pvt. Ltd.,2018,Healthy,Healthy
Saatvik Green Energy Ltd.,2018,Healthy,Healthy
Saatvik Green Energy Ltd.,2019,Healthy,Healthy
Saatvik Green Energy Ltd.,2020,Healthy,Cash_Distress
Saatvik Green Energy Ltd.,2021,Cash_Distress,Healthy
Saatvik Green Energy Ltd.,2022,Healthy,Healthy
Sabari Chemicals Pvt. Ltd.,2018,Healthy,Healthy
Sabari Chemicals Pvt. Ltd.,2019,Healthy,Healthy
Sabari Chemicals Pvt. Ltd.,2020,Healthy,Healthy
Sabari Chemicals Pvt. Ltd.,2021,Healthy,Healthy
Sabari Chemicals Pvt. Ltd.,2022,Healthy,Healthy
Sabari Distribution Pvt. Ltd.,2018,Healthy,Cash_Distress
Sabari Distribution Pvt. Ltd.,2019,Cash_Distress,Healthy
Sabari Distribution Pvt. Ltd.,2020,Healthy,Healthy
Sabari Distribution Pvt. Ltd.,2021,Healthy,Healthy
Sabari Distribution Pvt. Ltd.,2022,Healthy,Healthy
Sabarmati Capital Two Ltd.,2018,Acct_Distress,Acct_Distress
Sabarmati Capital Two Ltd.,2019,Acct_Distress,Full_Distress
Sabarmati Capital Two Ltd.,2020,Full_Distress,Acct_Distress
Sabarmati Gas Ltd.,2018,Healthy,Healthy
Sabarmati Gas Ltd.,2019,Healthy,Healthy
Sabarmati Gas Ltd.,2022,Healthy,Healthy
Sabic India Pvt. Ltd.,2018,Healthy,Healthy
Sabic India Pvt. Ltd.,2019,Healthy,Healthy
Sabic India Pvt. Ltd.,2020,Healthy,Healthy
Sabic India Pvt. Ltd.,2021,Healthy,Healthy
Sabic India Pvt. Ltd.,2022,Healthy,Healthy
Sabic Innovative Plastics India Pvt. Ltd.,2018,Healthy,Healthy
Sabic Innovative Plastics India Pvt. Ltd.,2019,Healthy,Healthy
Sabic Innovative Plastics India Pvt. Ltd.,2020,Healthy,Healthy
Sabic Innovative Plastics India Pvt. Ltd.,2021,Healthy,Cash_Distress
Sabic Innovative Plastics India Pvt. Ltd.,2022,Cash_Distress,Healthy
Sabic Research & Technology Pvt. Ltd.,2018,Healthy,Healthy
Sabo Hema Automotive Pvt. Ltd.,2021,Healthy,Cash_Distress
Saboo Sodium Chloro Ltd.,2022,Healthy,Healthy
Sabre Travel Technologies Pvt. Ltd.,2020,Healthy,Healthy
Sabre Travel Technologies Pvt. Ltd.,2021,Healthy,Healthy
Sabre Travel Technologies Pvt. Ltd.,2022,Healthy,Healthy
Sachee Fragrances & Chemicals Pvt. Ltd.,2018,Healthy,Healthy
Sachee Fragrances & Chemicals Pvt. Ltd.,2019,Healthy,Healthy
Sachee Fragrances & Chemicals Pvt. Ltd.,2020,Healthy,Healthy
Sacheerome Ltd.,2018,Healthy,Healthy
Sacheerome Ltd.,2019,Healthy,Healthy
Sacheerome Ltd.,2020,Healthy,Healthy
Sacheerome Ltd.,2021,Healthy,Healthy
Sacheerome Ltd.,2022,Healthy,Healthy
Sachin Industries Ltd.,2018,Healthy,Healthy
Sachin Industries Ltd.,2019,Healthy,Healthy
Sachin Industries Ltd.,2020,Healthy,Healthy
Sachin Industries Ltd.,2021,Healthy,Healthy
Sachin Industries Ltd.,2022,Healthy,Healthy
Sachin Infra Environment Ltd.,2018,Acct_Distress,Healthy
Sachin Infra Environment Ltd.,2019,Healthy,Cash_Distress
Sachin Infra Environment Ltd.,2020,Cash_Distress,Healthy
Sadbhav Bangalore Highway Pvt. Ltd.,2018,Full_Distress,Full_Distress
Sadbhav Bangalore Highway Pvt. Ltd.,2019,Full_Distress,Full_Distress
Sadbhav Bangalore Highway Pvt. Ltd.,2020,Full_Distress,Acct_Distress
Sadbhav Engineering Ltd.,2018,Healthy,Healthy
Sadbhav Engineering Ltd.,2019,Healthy,Acct_Distress
Sadbhav Engineering Ltd.,2020,Acct_Distress,Full_Distress
Sadbhav Engineering Ltd.,2021,Full_Distress,Acct_Distress
Sadbhav Engineering Ltd.,2022,Acct_Distress,Healthy
Sadbhav Nainital Highway Ltd.,2019,Full_Distress,Acct_Distress
Sadbhav Nainital Highway Ltd.,2020,Acct_Distress,Acct_Distress
Sadbhav Nainital Highway Ltd.,2021,Acct_Distress,Acct_Distress
Sadbhav Nainital Highway Ltd.,2022,Acct_Distress,Acct_Distress
Sadbhav Rudrapur Highway Ltd.,2018,Full_Distress,Full_Distress
Sadbhav Rudrapur Highway Ltd.,2019,Full_Distress,Full_Distress
Sadbhav Rudrapur Highway Ltd.,2020,Full_Distress,Acct_Distress
Sadguru Sri Sri Sakhar Karkhana Ltd.,2020,Healthy,Healthy
Sadguru Sri Sri Sakhar Karkhana Ltd.,2021,Healthy,Healthy
Sadguru Sri Sri Sakhar Karkhana Ltd.,2022,Healthy,Healthy
Sadhana Nitro Chem Ltd.,2018,Healthy,Healthy
Sadhana Nitro Chem Ltd.,2019,Healthy,Healthy
Sadhana Nitro Chem Ltd.,2020,Healthy,Healthy
Sadhana Nitro Chem Ltd.,2021,Healthy,Cash_Distress
Sadhana Packaging Pvt. Ltd.,2018,Healthy,Healthy
Sadhana Packaging Pvt. Ltd.,2019,Healthy,Healthy
Sadhav Shipping Ltd.,2022,Healthy,Cash_Distress
Sadhu Forging Ltd.,2021,Healthy,Healthy
Sadhu Forging Ltd.,2022,Healthy,Healthy
Saeco Strips Pvt. Ltd.,2020,Healthy,Cash_Distress
Saeco Strips Pvt. Ltd.,2021,Cash_Distress,Healthy
Saeco Strips Pvt. Ltd.,2022,Healthy,Healthy
Safal Food Products Pvt. Ltd.,2018,Healthy,Healthy
Safal Food Products Pvt. Ltd.,2019,Healthy,Cash_Distress
Safari Industries (India) Ltd.,2018,Cash_Distress,Healthy
Safari Industries (India) Ltd.,2019,Healthy,Healthy
Safari Industries (India) Ltd.,2020,Healthy,Healthy
Safari Industries (India) Ltd.,2021,Healthy,Healthy
Safari Industries (India) Ltd.,2022,Healthy,Healthy
Safari Retreats Pvt. Ltd.,2018,Healthy,Healthy
Safari Retreats Pvt. Ltd.,2019,Healthy,Healthy
Safari Retreats Pvt. Ltd.,2020,Healthy,Healthy
Safari Retreats Pvt. Ltd.,2021,Healthy,Healthy
Safari Retreats Pvt. Ltd.,2022,Healthy,Healthy
Safe & Secure Logistic Pvt. Ltd.,2020,Cash_Distress,Healthy
Safe & Secure Logistic Pvt. Ltd.,2021,Healthy,Healthy
Safe & Secure Logistic Pvt. Ltd.,2022,Healthy,Healthy
Safe & Secure Online Mktg. Pvt. Ltd.,2019,Healthy,Healthy
Safe Electronics India Pvt. Ltd.,2020,Cash_Distress,Healthy
Safecure Services Ltd.,2022,Healthy,Healthy
Safeflex International Ltd.,2020,Healthy,Healthy
Safeflex International Ltd.,2021,Healthy,Healthy
Safeflex International Ltd.,2022,Healthy,Healthy
Safepack Industries Ltd.,2018,Healthy,Healthy
Safepack Industries Ltd.,2019,Healthy,Healthy
Safepack Industries Ltd.,2020,Healthy,Healthy
Safepack Industries Ltd.,2021,Healthy,Healthy
Safepack Industries Ltd.,2022,Healthy,Healthy
Safess Quality Mgmt. Pvt. Ltd.,2018,Healthy,Healthy
Safess Quality Mgmt. Pvt. Ltd.,2019,Healthy,Cash_Distress
Safess Quality Mgmt. Pvt. Ltd.,2020,Cash_Distress,Full_Distress
Safess Quality Mgmt. Pvt. Ltd.,2021,Full_Distress,Acct_Distress
Safess Quality Mgmt. Pvt. Ltd.,2022,Acct_Distress,Cash_Distress
Safetyplus Protection Pvt. Ltd.,2018,Healthy,Healthy
Safetyplus Protection Pvt. Ltd.,2019,Healthy,Cash_Distress
Safetyplus Protection Pvt. Ltd.,2020,Cash_Distress,Healthy
Safewater Lines India Pvt. Ltd.,2020,Healthy,Healthy
Safewater Lines India Pvt. Ltd.,2021,Healthy,Cash_Distress
Safewater Lines India Pvt. Ltd.,2022,Cash_Distress,Cash_Distress
Safex Chemicals India Ltd.,2018,Healthy,Healthy
Safex Chemicals India Ltd.,2019,Healthy,Healthy
Safex Chemicals India Ltd.,2020,Healthy,Healthy
Safex Chemicals India Ltd.,2021,Healthy,Healthy
Safex Chemicals India Ltd.,2022,Healthy,Healthy
Safex Fire Services Ltd.,2018,Healthy,Healthy
Safex Fire Services Ltd.,2019,Healthy,Healthy
Safex Fire Services Ltd.,2020,Healthy,Healthy
Safex Fire Services Ltd.,2021,Healthy,Healthy
Safex Fire Services Ltd.,2022,Healthy,Healthy
Safexpress Pvt. Ltd.,2018,Healthy,Healthy
Safexpress Pvt. Ltd.,2019,Healthy,Healthy
Safexpress Pvt. Ltd.,2020,Healthy,Healthy
Safexpress Pvt. Ltd.,2021,Healthy,Healthy
Safexpress Pvt. Ltd.,2022,Healthy,Healthy
Saffron Art Pvt. Ltd.,2019,Healthy,Healthy
Saffron Art Pvt. Ltd.,2020,Healthy,Cash_Distress
Saffron Art Pvt. Ltd.,2021,Cash_Distress,Healthy
Saffron Art Pvt. Ltd.,2022,Healthy,Healthy
Saffron Suitings Pvt. Ltd.,2018,Healthy,Healthy
Saffron Suitings Pvt. Ltd.,2019,Healthy,Healthy
Saft India Pvt. Ltd.,2018,Full_Distress,Full_Distress
Saft India Pvt. Ltd.,2019,Full_Distress,Cash_Distress
Saft India Pvt. Ltd.,2020,Cash_Distress,Cash_Distress
Saft India Pvt. Ltd.,2021,Cash_Distress,Healthy
Sagacious Research Pvt. Ltd.,2021,Healthy,Healthy
Sagacious Research Pvt. Ltd.,2022,Healthy,Healthy
Sagar Cements (M) Pvt. Ltd.,2021,Full_Distress,Acct_Distress
Sagar Cements (R) Ltd. [Merged],2018,Healthy,Healthy
Sagar Cements (R) Ltd. [Merged],2019,Healthy,Healthy
Sagar Cements Ltd.,2018,Healthy,Healthy
Sagar Cements Ltd.,2019,Healthy,Healthy
Sagar Cements Ltd.,2020,Healthy,Healthy
Sagar Cements Ltd.,2021,Healthy,Healthy
Sagar Cements Ltd.,2022,Healthy,Healthy
Sagar Grandhi Exports Pvt. Ltd.,2018,Healthy,Healthy
Sagar Grandhi Exports Pvt. Ltd.,2019,Healthy,Cash_Distress
Sagar Grandhi Exports Pvt. Ltd.,2020,Cash_Distress,Healthy
Sagar Grandhi Exports Pvt. Ltd.,2021,Healthy,Healthy
Sagar Grandhi Exports Pvt. Ltd.,2022,Healthy,Healthy
Sagar Manufacturers Pvt. Ltd.,2021,Healthy,Healthy
Sagar Manufacturers Pvt. Ltd.,2022,Healthy,Healthy
Sagar Petroleums Pvt. Ltd.,2019,Healthy,Healthy
Sagar Petroleums Pvt. Ltd.,2020,Healthy,Healthy
Sagar Petroleums Pvt. Ltd.,2021,Healthy,Healthy
Sagar Petroleums Pvt. Ltd.,2022,Healthy,Healthy
Sagardeep Alloys Ltd.,2021,Healthy,Healthy
Sagardeep Alloys Ltd.,2022,Healthy,Healthy
Sagarsoft (India) Ltd.,2022,Healthy,Healthy
Sagility Ltd.,2022,Healthy,Healthy
Sagittarians International Ltd.,2018,Cash_Distress,Healthy
Sagittarians International Ltd.,2019,Healthy,Healthy
Sagittarians International Ltd.,2020,Healthy,Cash_Distress
Sago Trading Ltd.,2019,Healthy,Healthy
Sahaj Retail Ltd.,2021,Healthy,Cash_Distress
Sahaj Retail Ltd.,2022,Cash_Distress,Acct_Distress
Sahaj Vishwas Urja Pvt. Ltd.,2021,Acct_Distress,Healthy
Sahaj Vishwas Urja Pvt. Ltd.,2022,Healthy,Acct_Distress
Sahajanand Medical Technologies Ltd.,2021,Healthy,Healthy
Sahajanand Medical Technologies Ltd.,2022,Healthy,Healthy
Sahajanand Technologies Pvt. Ltd.,2018,Healthy,Full_Distress
Sahajanand Technologies Pvt. Ltd.,2021,Healthy,Healthy
Sahajanand Technologies Pvt. Ltd.,2022,Healthy,Full_Distress
Sahakar Global Ltd.,2020,Healthy,Healthy
Sahakar Global Ltd.,2021,Healthy,Healthy
Sahakar Global Ltd.,2022,Healthy,Healthy
Sahara Dredging Ltd.,2018,Healthy,Healthy
Sahara Dredging Ltd.,2019,Healthy,Healthy
Sahara Dredging Ltd.,2020,Healthy,Cash_Distress
Sahara Dredging Ltd.,2021,Cash_Distress,Healthy
Sahara Dredging Ltd.,2022,Healthy,Healthy
Sahara India Medical Institute Ltd.,2018,Healthy,Healthy
Sahara India Medical Institute Ltd.,2019,Healthy,Healthy
Sahara Maritime Ltd.,2021,Healthy,Healthy
Sahara Maritime Ltd.,2022,Healthy,Cash_Distress
Sahasra Electronics Pvt. Ltd.,2018,Healthy,Healthy
Sahasra Electronics Pvt. Ltd.,2019,Healthy,Healthy
Sahasra Electronics Pvt. Ltd.,2020,Healthy,Healthy
Sahasra Electronics Pvt. Ltd.,2021,Healthy,Cash_Distress
Sahastraa Exports Pvt. Ltd.,2018,Cash_Distress,Healthy
Sahota Papers Ltd.,2018,Healthy,Healthy
Sahota Papers Ltd.,2019,Healthy,Healthy
Sahota Papers Ltd.,2020,Healthy,Healthy
Sahota Papers Ltd.,2021,Healthy,Healthy
Sahota Papers Ltd.,2022,Healthy,Cash_Distress
Sahrudaya Health Care Pvt. Ltd.,2020,Healthy,Healthy
Sahrudaya Health Care Pvt. Ltd.,2021,Healthy,Healthy
Sahrudaya Health Care Pvt. Ltd.,2022,Healthy,Healthy
Sahu Exports Pvt. Ltd.,2021,Healthy,Healthy
Sahu Exports Pvt. Ltd.,2022,Healthy,Healthy
Sahuwala Cylinders Pvt. Ltd.,2018,Healthy,Healthy
Sahuwala Cylinders Pvt. Ltd.,2022,Healthy,Healthy
Sahyadri Farmers Producer Co. Ltd.,2018,Healthy,Cash_Distress
Sahyadri Farmers Producer Co. Ltd.,2021,Healthy,Healthy
Sahyadri Farmers Producer Co. Ltd.,2022,Healthy,Healthy
Sahyadri Farms Post Harvest Care Ltd.,2022,Healthy,Healthy
Sahyadri Hospitals Pvt. Ltd.,2018,Healthy,Healthy
Sahyadri Hospitals Pvt. Ltd.,2019,Healthy,Healthy
Sahyadri Hospitals Pvt. Ltd.,2020,Healthy,Healthy
Sahyadri Hospitals Pvt. Ltd.,2021,Healthy,Healthy
Sahyadri Hospitals Pvt. Ltd.,2022,Healthy,Healthy
Sahyadri Industries Ltd.,2018,Healthy,Healthy
Sahyadri Industries Ltd.,2019,Healthy,Healthy
Sahyadri Industries Ltd.,2020,Healthy,Healthy
Sahyadri Industries Ltd.,2021,Healthy,Healthy
Sahyadri Industries Ltd.,2022,Healthy,Healthy
Sahyadri Starch & Inds. Pvt. Ltd.,2018,Healthy,Healthy
Sahyadri Starch & Inds. Pvt. Ltd.,2019,Healthy,Healthy
Sahyadri Starch & Inds. Pvt. Ltd.,2020,Healthy,Healthy
Sahyadri Starch & Inds. Pvt. Ltd.,2021,Healthy,Healthy
Sahyadri Starch & Inds. Pvt. Ltd.,2022,Healthy,Healthy
Sai Carton Mfg. Co. Pvt. Ltd.,2018,Healthy,Healthy
Sai Carton Mfg. Co. Pvt. Ltd.,2019,Healthy,Healthy
Sai Carton Mfg. Co. Pvt. Ltd.,2020,Healthy,Healthy
Sai Electrocasting Pvt. Ltd. (2012),2018,Healthy,Healthy
Sai Electrocasting Pvt. Ltd. (2012),2019,Healthy,Cash_Distress
Sai Electrocasting Pvt. Ltd. (2012),2020,Cash_Distress,Healthy
Sai Electrocasting Pvt. Ltd. (2012),2021,Healthy,Healthy
Sai Electrocasting Pvt. Ltd. (2012),2022,Healthy,Healthy
Sai Fertilizers & Phosphates Pvt. Ltd.,2018,Healthy,Healthy
Sai Fertilizers & Phosphates Pvt. Ltd.,2019,Healthy,Healthy
Sai Fertilizers & Phosphates Pvt. Ltd.,2020,Healthy,Healthy
Sai Fertilizers & Phosphates Pvt. Ltd.,2021,Healthy,Healthy
Sai Fertilizers & Phosphates Pvt. Ltd.,2022,Healthy,Healthy
Sai Flipped Coil Ltd.,2018,Acct_Distress,Full_Distress
Sai Flipped Coil Ltd.,2019,Full_Distress,Healthy
Sai Flipped Coil Ltd.,2020,Healthy,Healthy
Sai Industries Pvt. Ltd.,2019,Cash_Distress,Acct_Distress
Sai Industries Pvt. Ltd.,2020,Acct_Distress,Healthy
Sai Industries Pvt. Ltd.,2021,Healthy,Healthy
Sai Industries Pvt. Ltd.,2022,Healthy,Healthy
Sai Infraconstructions Pvt. Ltd.,2021,Healthy,Healthy
Sai Infraconstructions Pvt. Ltd.,2022,Healthy,Healthy
Sai Life Sciences Ltd.,2018,Healthy,Healthy
Sai Life Sciences Ltd.,2019,Healthy,Healthy
Sai Life Sciences Ltd.,2020,Healthy,Healthy
Sai Life Sciences Ltd.,2021,Healthy,Healthy
Sai Life Sciences Ltd.,2022,Healthy,Healthy
Sai Lilagar Power Generation Ltd.,2020,Healthy,Acct_Distress
Sai Lilagar Power Generation Ltd.,2021,Acct_Distress,Healthy
Sai Maithili Power Co. Pvt. Ltd.,2019,Healthy,Acct_Distress
Sai Maithili Power Co. Pvt. Ltd.,2020,Acct_Distress,Healthy
Sai Maithili Power Co. Pvt. Ltd.,2021,Healthy,Healthy
Sai Parenteral'S Ltd.,2021,Healthy,Cash_Distress
Sai Parenteral'S Ltd.,2022,Cash_Distress,Cash_Distress
Sai Primus Lifebiotech Pvt. Ltd.,2020,Healthy,Healthy
Sai Primus Lifebiotech Pvt. Ltd.,2021,Healthy,Healthy
Sai Primus Lifebiotech Pvt. Ltd.,2022,Healthy,Healthy
Sai Radha Pharma (India) Pvt. Ltd.,2022,Healthy,Healthy
Sai Samhita Storages Pvt. Ltd.,2019,Healthy,Healthy
Sai Service Pvt. Ltd.,2019,Healthy,Healthy
Sai Service Pvt. Ltd.,2020,Healthy,Healthy
Sai Service Pvt. Ltd.,2021,Healthy,Healthy
Sai Service Pvt. Ltd.,2022,Healthy,Cash_Distress
Sai Service Spares & Accessories Pvt. Ltd.,2018,Healthy,Healthy
Sai Service Spares & Accessories Pvt. Ltd.,2019,Healthy,Healthy
Sai Service Spares & Accessories Pvt. Ltd.,2020,Healthy,Healthy
Sai Service Spares & Accessories Pvt. Ltd.,2021,Healthy,Healthy
Sai Service Spares & Accessories Pvt. Ltd.,2022,Healthy,Healthy
Sai Shipping Co. Pvt. Ltd.,2020,Healthy,Healthy
Sai Shivam Jewellers Pvt. Ltd.,2018,Acct_Distress,Healthy
Sai Shivam Jewellers Pvt. Ltd.,2021,Healthy,Healthy
Sai Shivam Jewellers Pvt. Ltd.,2022,Healthy,Healthy
Sai Silks (Kalamandir) Ltd.,2018,Healthy,Healthy
Sai Silks (Kalamandir) Ltd.,2019,Healthy,Healthy
Sai Silks (Kalamandir) Ltd.,2020,Healthy,Healthy
Sai Silks (Kalamandir) Ltd.,2021,Healthy,Healthy
Sai Silks (Kalamandir) Ltd.,2022,Healthy,Healthy
Sai Spacecon India Pvt. Ltd.,2018,Healthy,Healthy
Sai Spacecon India Pvt. Ltd.,2019,Healthy,Healthy
Sai Spacecon India Pvt. Ltd.,2020,Healthy,Healthy
Sai Spacecon India Pvt. Ltd.,2021,Healthy,Healthy
Sai Sponge (India) Pvt. Ltd.,2021,Cash_Distress,Healthy
Sai Sponge (India) Pvt. Ltd.,2022,Healthy,Healthy
Sai Sulphonates Pvt. Ltd.,2018,Cash_Distress,Healthy
Sai Surfactants Pvt. Ltd.,2020,Healthy,Healthy
Sai Surfactants Pvt. Ltd.,2021,Healthy,Healthy
Sai Surfactants Pvt. Ltd.,2022,Healthy,Healthy
Sai Wardha Power Generation Pvt. Ltd.,2018,Full_Distress,Full_Distress
Sai Wardha Power Generation Pvt. Ltd.,2019,Full_Distress,Healthy
Sai Wardha Power Generation Pvt. Ltd.,2020,Healthy,Healthy
Sai Wardha Power Generation Pvt. Ltd.,2021,Healthy,Healthy
Sai Wardha Power Generation Pvt. Ltd.,2022,Healthy,Healthy
Saiamrut Milk Pvt. Ltd.,2022,Cash_Distress,Healthy
Saibaba Flameproof Switchgears Pvt. Ltd.,2018,Healthy,Healthy
Saibaba Flameproof Switchgears Pvt. Ltd.,2019,Healthy,Cash_Distress
Saibaba Flameproof Switchgears Pvt. Ltd.,2020,Cash_Distress,Cash_Distress
Saibaba Flameproof Switchgears Pvt. Ltd.,2021,Cash_Distress,Healthy
Saibaba Flameproof Switchgears Pvt. Ltd.,2022,Healthy,Healthy
Saibaba Surfactants Pvt. Ltd.,2020,Healthy,Healthy
Saibaba Surfactants Pvt. Ltd.,2021,Healthy,Healthy
Saibaba Surfactants Pvt. Ltd.,2022,Healthy,Healthy
Saicharan Properties Ltd.,2019,Full_Distress,Acct_Distress
Saicharan Properties Ltd.,2020,Acct_Distress,Acct_Distress
Saicharan Properties Ltd.,2021,Acct_Distress,Acct_Distress
Saicharan Properties Ltd.,2022,Acct_Distress,Acct_Distress
Saikrupa Cotgin Pvt. Ltd.,2020,Cash_Distress,Healthy
Saikrupa Cotgin Pvt. Ltd.,2021,Healthy,Acct_Distress
Saikrupa Cotgin Pvt. Ltd.,2022,Acct_Distress,Healthy
Sail-Rites Bengal Wagon Industry Pvt. Ltd.,2018,Healthy,Healthy
Sail-Rites Bengal Wagon Industry Pvt. Ltd.,2019,Healthy,Healthy
Sail-Rites Bengal Wagon Industry Pvt. Ltd.,2020,Healthy,Healthy
Sailor Exports Ltd.,2018,Full_Distress,Acct_Distress
Sailor Exports Ltd.,2019,Acct_Distress,Full_Distress
Sailor Exports Ltd.,2020,Full_Distress,Full_Distress
Sailor Exports Ltd.,2021,Full_Distress,Full_Distress
Saini Diesal Power Service Pvt. Ltd.,2018,Healthy,Healthy
Saini Diesal Power Service Pvt. Ltd.,2019,Healthy,Healthy
Saini Earthmover Pvt. Ltd.,2018,Cash_Distress,Healthy
Saini Earthmover Pvt. Ltd.,2019,Healthy,Healthy
Saini Earthmover Pvt. Ltd.,2020,Healthy,Cash_Distress
Saini Earthmover Pvt. Ltd.,2021,Cash_Distress,Healthy
Saini Earthmover Pvt. Ltd.,2022,Healthy,Cash_Distress
Sainik Mining & Allied Services Ltd.,2018,Healthy,Healthy
Sainik Mining & Allied Services Ltd.,2019,Healthy,Healthy
Sainik Mining & Allied Services Ltd.,2020,Healthy,Healthy
Sainik Mining & Allied Services Ltd.,2021,Healthy,Healthy
Sainik Mining & Allied Services Ltd.,2022,Healthy,Healthy
Saint-Gobain India Pvt. Ltd.,2021,Healthy,Healthy
Saint-Gobain India Pvt. Ltd.,2022,Healthy,Healthy
Saint-Gobain Sekurit India Ltd.,2018,Healthy,Healthy
Saint-Gobain Sekurit India Ltd.,2019,Healthy,Healthy
Saint-Gobain Sekurit India Ltd.,2020,Healthy,Healthy
Saint-Gobain Sekurit India Ltd.,2021,Healthy,Healthy
Saint-Gobain Sekurit India Ltd.,2022,Healthy,Healthy
Saipem India Projects Pvt. Ltd.,2018,Cash_Distress,Healthy
Saipem India Projects Pvt. Ltd.,2019,Healthy,Healthy
Saipem India Projects Pvt. Ltd.,2020,Healthy,Cash_Distress
Saipem India Projects Pvt. Ltd.,2021,Cash_Distress,Healthy
Saipem India Projects Pvt. Ltd.,2022,Healthy,Healthy
Saiprasad Engineers Pvt. Ltd.,2019,Healthy,Healthy
Saiprasad Engineers Pvt. Ltd.,2020,Healthy,Healthy
Saisudhir Energy Ltd.,2021,Healthy,Healthy
Saisudhir Energy Ltd.,2022,Healthy,Healthy
Saitech Instruments Pvt. Ltd.,2018,Healthy,Healthy
